school_ID,state,dist,abbr_state,state_code,LEAID,year,children,grad_rate_midpt,pct_pov,pct_SP,pct_HHVJ,pct_CC,pct_NCI,pct_CD,pct_CLI,pct_hisp_latino,pct_white,pct_black,pct_native,pct_asian,pct_PI,student_total,rev_total_avg,rev_per_cap
00016,Colorado,Yuma School District 1,CO,08,0800016,2014-2018,806,82.95368171021377,0.15655577182769775,0.49167928099632263,0.2658315896987915,0.05436272174119949,0.09233305603265762,0.02729528583586216,0.00496277911588549,47.3,51.9,0,0,0,0,842,10030250,12444.478908188587
00017,Colorado,Wray School District RD-2,CO,08,0800017,2014-2018,858,82.27777777777777,0.1473684161901474,0.41428571939468384,0.2298524379730225,0.03223640099167824,0.20780399441719055,0.03613053634762764,0.08624708652496338,37.9,60.2,0,1.9,0,0,612,8847250,10311.480186480187
00018,Colorado,Idalia School District RJ-3,CO,08,0800018,2014-2018,144,75,0.2291666716337204,0.02985074557363987,0.10869564861059187,0.07482992857694626,0,0.2152777761220932,0.2916666567325592,37.5,62.5,0,0,0,0,101,3252750,22588.541666666668
01920,Colorado,Academy School District 20,CO,08,0801920,2014-2018,21223,89.44105244663095,0.05148671194911003,0.18602724373340607,0.25279995799064636,0.01745313592255115,0.01538740657269954,0.03618715703487396,0.00419356347993016,13.6,73.6,3.4,0.3,3.6,0.1,22766,262649250,12375.689110870282
01950,Colorado,Adams County School District 14,CO,08,0801950,2014-2018,10331,62.58239421645758,0.19343659281730652,0.3741799294948578,0.3335588276386261,0.12209555506706238,0.24292045831680295,0.05894879624247551,0.11208982765674592,78.2,12.6,6.2,0,0,0,9406,88686250,8584.478753266867
01980,Colorado,Agate School District 300,CO,08,0801980,2014-2018,117,NA,0.1456310749053955,0.14953270554542542,0.156695157289505,0.0203389823436737,0.08843537420034409,0.05128205195069313,0,0,94.4,0,0,0,0,NA,891000,7615.384615384615
02040,Colorado,Akron School District R-1,CO,08,0802040,2014-2018,452,80.91988130563799,0.19329896569252017,0.328000009059906,0.24227234721183777,0.0200956929475069,0.08534621447324753,0.05088495463132858,0.01327433623373508,27.8,71.1,0,0,0,0,337,4807500,10636.061946902655
02070,Colorado,Alamosa School District RE-11J,CO,08,0802070,2014-2018,2480,76.86318758815233,0.24069198966026303,0.2080244272947311,0.3962439894676209,0.02950934134423732,0.12733446061611176,0.03629032149910927,0.00403225794434547,68.8,30,0,0,0.4,0,2127,22992000,9270.967741935483
02130,Colorado,South Conejos School District RE-10,CO,08,0802130,2014-2018,313,85.09216589861751,0.3255814015865326,0.6575875282287598,0.2569230794906616,0.02380952425301075,0.30193236470222473,0.05431310087442398,0,86.8,7.4,2.9,0,0,0,217,3865250,12349.041533546326
02190,Colorado,Archuleta County School District 50-JT,CO,08,0802190,2014-2018,1565,83.70477975632615,0.2054483592510223,0.24810996651649475,0.3367968499660492,0.04051803797483444,0.18927893042564392,0.02492012828588485,0.0536741204559803,34.4,64.9,0,0,0,0,1067,14875500,9505.111821086262
02260,Colorado,Arriba-Flagler School District C-20,CO,08,0802260,2014-2018,152,74.23308270676691,0.16167664527893066,0.17985612154006958,0.2064777314662933,0.00666666682809591,0.0317460335791111,0.03947368264198303,0,2.5,96.9,0,0,0,0,133,2926500,19253.28947368421
02280,Colorado,Aspen School District 1,CO,08,0802280,2014-2018,1547,91.9644859813084,0.03357958421111107,0.5396825671195984,0.4054255187511444,0.01373965106904506,0.05841584131121635,0.020685197785496712,0.02779573388397693,2.5,88.5,0,0,3.2,0,1605,43539250,28144.31157078216
02310,Colorado,Ault-Highland School District RE-9,CO,08,0802310,2014-2018,991,89.02435897435898,0.1015503853559494,0.2298288494348526,0.2757275700569153,0.03163016960024834,0.12016574293375017,0.06256306916475296,0,30.9,68,0,0,0,0,780,10477500,10572.653884964682
02340,Colorado,Adams-Arapahoe School District 28J,CO,08,0802340,2014-2018,43649,66.57026006206847,0.1626676768064499,0.3954688310623169,0.30682340264320374,0.06599253416061401,0.1704325973987579,0.04609498381614685,0.13480262458324432,52.8,16.8,17.7,0.7,5.4,0.5,41567,492156000,11275.3098581869
02370,Colorado,Platte Canyon School District 1,CO,08,0802370,2014-2018,1246,79.95725534308212,0.08459869772195816,0.09838998317718506,0.25961896777153015,0.01187015511095523,0.06714364141225815,0.02166934125125408,0,12.5,70.1,0,8.9,0,0,889,11035500,8856.741573033707
02400,Colorado,Bayfield School District 10 JT-R,CO,08,0802400,2014-2018,1626,85.70450097847358,0.07030223309993744,0.19551506638526917,0.3114171624183655,0.0486338809132576,0.3455985188484192,0.05842558294534683,0,25.5,70.7,0,2.4,0,0,1022,18356500,11289.360393603936
02430,Colorado,Bennett School District 29-J,CO,08,0802430,2014-2018,1059,81.0922131147541,0.05464868620038032,0.12486188113689424,0.2283795177936554,0.01448040921241045,0.05947136506438255,0.01133144460618496,0,28.9,67.7,0.4,0.4,0,0,976,11542000,10898.961284230407
02490,Colorado,Boulder Valley School District RE-2,CO,08,0802490,2014-2018,30185,89.12908870642079,0.05265155062079429,0.2452206164598465,0.27646708488464355,0.01542476657778024,0.03877881541848183,0.0374026820063591,0.01623322814702987,17.9,70.5,0.3,0,5.2,0,29716,425857500,14108.249130362763
02550,Colorado,Briggsdale School District RE-10,CO,08,0802550,2014-2018,317,81.59235668789808,0.17142857611179352,0.27346938848495483,0.24572649598121643,0.01186943612992763,0.07304786145687103,0.02208201959729194,0,42.3,55.8,0,1.5,0,0,157,3539000,11164.03785488959
02580,Colorado,School District 27J,CO,08,0802580,2014-2018,19971,76.73110106820049,0.06773365288972855,0.22926300764083865,0.2555099129676819,0.02725683897733688,0.09646452218294144,0.04696810245513916,0.01897751726210117,39.8,51.9,1,0.2,3.8,0,14604,171902250,8607.593510590355
02610,Colorado,Brush School District RE-2J,CO,08,0802610,2014-2018,1337,87.25664893617021,0.14658209681510925,0.2825888693332672,0.21890096366405487,0.04433022812008858,0.12535211443901062,0.05459985136985779,0.01720269210636615,44.8,52.8,2.1,0,0,0,1504,18726250,14006.170531039641
02640,Colorado,Buena Vista School District R-31,CO,08,0802640,2014-2018,1088,82.24725822532403,0.1263362467288971,0.1897880584001541,0.3567346930503845,0.00883245933800935,0.02847222238779068,0.05974264815449715,0,9.8,82.6,3.4,0,4.7,0,1003,12914750,11870.17463235294
02670,Colorado,Burlington School District RE-6J,CO,08,0802670,2014-2018,955,80.749430523918,0.23303456604480743,0.4357224106788635,0.2447614818811417,0,0.07616707682609558,0.05968586355447769,0.0628272220492363,43.8,55.1,0,0,0,1.1,878,7534750,7889.79057591623
02700,Colorado,Byers School District 32J,CO,08,0802700,2014-2018,574,60.42740471869328,0.07803992927074432,0.12552301585674286,0.22100840508937836,0.0597345121204853,0.10147058963775636,0.05400696769356727,0.01916376315057277,12.1,86,0,0,0,0,2204,21227500,36981.70731707317
02730,Colorado,Calhan School District RJ-1,CO,08,0802730,2014-2018,443,90.07908163265306,0.12839879095554352,0.1863517016172409,0.2575017511844635,0.0275624468922615,0.17425431311130524,0.10609480738639832,0,4.7,94.1,0,0,0.9,0,392,4834500,10913.092550790068
02790,Colorado,Cañon City School District RE-1,CO,08,0802790,2014-2018,4035,77.44263267121258,0.2384369969367981,0.31285715103149414,0.2254224717617035,0.01323632523417472,0.07609302550554276,0.06840148568153381,0,16.2,76.9,0.3,1.7,0,0,3373,39069250,9682.589838909542
02850,Colorado,Center School District 26-JT,CO,08,0802850,2014-2018,715,71.63325183374083,0.3029453158378601,0.2188006490468979,0.22416020929813385,0.07372073084115982,0.2718749940395355,0.0195804201066494,0.05734265595674515,85.1,14.9,0,0,0,0,818,8958750,12529.720279720279
02880,Colorado,Cheraw School District 31,CO,08,0802880,2014-2018,151,74.27659574468085,0.18320611119270325,0.23664122819900513,0.1519336998462677,0.01602564193308353,0.0446927361190319,0.02649006620049476,0,15.6,84.4,0,0,0,0,141,2769000,18337.748344370862
02910,Colorado,Cherry Creek School District 5,CO,08,0802910,2014-2018,57825,86.90797762731822,0.06563270837068558,0.2580838203430176,0.2676611542701721,0.022380031645298,0.06047805398702621,0.03951578214764595,0.03610894829034805,18.8,52.7,11.9,0.3,8.4,0.2,50955,643490000,11128.231733679204
02940,Colorado,Cheyenne Mountain School District 12,CO,08,0802940,2014-2018,3395,94.2733656174334,0.07148327678442001,0.19336670637130737,0.2543480396270752,0.00414144620299339,0.01529808808118105,0.03622974827885628,0.00500736385583877,9.1,79,0.6,0,4.9,0.3,4130,51983000,15311.634756995581
03000,Colorado,Clear Creek School District RE-1,CO,08,0803000,2014-2018,1118,77.47246376811594,0.0931098684668541,0.22562673687934875,0.2778513431549072,0.01465517282485962,0.05381471291184425,0.01699463278055191,0,6.4,86.8,1.7,0,0,0,690,13621500,12183.81037567084
03030,Colorado,Plateau Valley School District 50,CO,08,0803030,2014-2018,352,27.912204234122044,0.18136020004749295,0.19200000166893005,0.24229979515075684,0.01373283378779888,0.1165803074836731,0.04545454680919647,0,20.3,67.6,4.1,0,0,1.1,1606,5154500,14643.46590909091
03060,Colorado,Colorado Springs School District 11,CO,08,0803060,2014-2018,35697,66.77264144581564,0.1678395718336105,0.40701618790626526,0.3275517225265503,0.03033932112157344,0.06403590738773346,0.0649634450674057,0.02753732725977897,29.5,52.1,6.8,0.3,2.4,0.1,29658,318089500,8910.818836316777
03090,Colorado,Montezuma-Cortez School District RE-1,CO,08,0803090,2014-2018,3035,68.25463448758306,0.31259530782699585,0.3757094144821167,0.3256680369377136,0.0345381535589695,0.39995113015174866,0.0359143316745758,0.00131795718334615,22.8,49,0,24,0,0.1,2859,32205500,10611.367380560132
03180,Colorado,Cripple Creek-Victor School District RE-1,CO,08,0803180,2014-2018,403,69.27027027027027,0.17288801074028015,0.380952388048172,0.4086538553237915,0.01058667805045843,0.14020028710365295,0.07196030020713806,0,7.7,87.9,0,0,0,0,333,7501500,18614.143920595532
